"Date","Price","Open","High","Low","Vol.","Change %"
"08-08-2011","4,150.50","4,150.20","4,205.95","4,095.00","613.62M","-1.66%"
"05-08-2011","4,220.50","4,242.60","4,242.60","4,144.30","671.24M","-2.11%"
"04-08-2011","4,311.55","4,363.50","4,390.50","4,306.65","476.61M","-1.10%"
"03-08-2011","4,359.30","4,363.45","4,365.45","4,334.70","473.86M","-0.77%"
"02-08-2011","4,392.95","4,428.05","4,428.05","4,375.95","412.82M","-1.08%"
"01-08-2011","4,440.85","4,448.85","4,476.95","4,421.20","424.64M","0.38%"
"29-07-2011","4,424.05","4,440.15","4,467.00","4,419.60","574.19M","-0.47%"
"28-07-2011","4,444.90","4,461.95","4,465.00","4,438.15","700.68M","-1.03%"
"27-07-2011","4,491.30","4,512.20","4,515.70","4,471.10","476.64M","-0.30%"
"26-07-2011","4,504.85","4,582.20","4,591.35","4,494.30","469.54M","-1.59%"
"25-07-2011","4,577.75","4,544.20","4,589.55","4,534.85","466.55M","0.74%"
"22-07-2011","4,544.30","4,494.90","4,547.80","4,494.90","467.07M","1.53%"
"21-07-2011","4,475.70","4,491.35","4,505.95","4,469.95","408.30M","-0.50%"
"20-07-2011","4,498.10","4,554.15","4,560.30","4,493.15","446.11M","-0.90%"
"19-07-2011","4,538.75","4,511.25","4,549.90","4,504.95","385.66M","0.64%"
"18-07-2011","4,509.75","4,515.00","4,531.45","4,499.80","299.00M","-0.11%"
"15-07-2011","4,514.65","4,527.25","4,550.90","4,502.85","325.94M","-0.24%"
"14-07-2011","4,525.50","4,499.55","4,560.60","4,482.60","463.27M","0.38%"
"13-07-2011","4,508.40","4,467.90","4,514.85","4,467.90","379.73M","1.10%"
"12-07-2011","4,459.30","4,491.10","4,499.70","4,437.25","399.62M","-1.41%"
"11-07-2011","4,523.05","4,548.00","4,548.00","4,512.10","323.22M","-0.70%"
"08-07-2011","4,554.80","4,610.90","4,611.40","4,549.70","479.02M","-1.15%"
"07-07-2011","4,607.85","4,539.55","4,610.85","4,539.55","402.61M","1.60%"
"06-07-2011","4,535.30","4,532.05","4,555.30","4,524.55","382.84M","-0.04%"
"05-07-2011","4,537.10","4,554.20","4,554.20","4,523.15","431.80M","-0.26%"
"04-07-2011","4,549.15","4,550.30","4,560.05","4,534.30","418.40M","0.60%"
"01-07-2011","4,522.05","4,554.50","4,554.50","4,507.00","500.61M","-0.02%"
"30-06-2011","4,522.95","4,499.90","4,528.00","4,496.90","639.09M","0.68%"
"29-06-2011","4,492.30","4,465.85","4,495.85","4,465.85","515.66M","0.85%"
"28-06-2011","4,454.35","4,451.35","4,464.85","4,421.90","466.31M","0.34%"
"27-06-2011","4,439.35","4,375.95","4,454.25","4,375.95","502.06M","1.07%"
"24-06-2011","4,392.20","4,293.80","4,395.95","4,293.80","527.06M","2.60%"
"23-06-2011","4,281.10","4,253.60","4,287.60","4,232.05","499.57M","0.53%"
"22-06-2011","4,258.50","4,283.95","4,293.45","4,247.35","410.44M","-0.23%"
"21-06-2011","4,268.35","4,275.65","4,307.70","4,260.05","480.03M","0.12%"
"20-06-2011","4,263.25","4,360.95","4,364.35","4,220.10","648.79M","-2.17%"
"17-06-2011","4,357.75","4,393.20","4,401.35","4,352.70","346.53M","-0.61%"
"16-06-2011","4,384.65","4,407.90","4,419.40","4,379.90","408.66M","-0.87%"
"15-06-2011","4,423.00","4,457.30","4,458.85","4,418.95","366.41M","-0.84%"
"14-06-2011","4,460.55","4,445.90","4,474.15","4,445.90","375.89M","0.36%"
"13-06-2011","4,444.35","4,434.20","4,449.25","4,405.60","351.08M","0.03%"
"10-06-2011","4,442.80","4,466.70","4,469.65","4,424.00","340.97M","-0.57%"
"09-06-2011","4,468.30","4,471.50","4,484.00","4,456.30","311.15M","-0.11%"
"08-06-2011","4,473.25","4,478.60","4,496.00","4,464.20","377.80M","-0.37%"
"07-06-2011","4,489.95","4,453.15","4,496.30","4,453.15","353.26M","0.55%"
"06-06-2011","4,465.50","4,451.15","4,471.40","4,430.00","301.88M","0.17%"
"03-06-2011","4,457.90","4,490.85","4,525.30","4,451.65","366.26M","-0.55%"
"02-06-2011","4,482.55","4,484.10","4,496.70","4,468.85","422.45M","-0.78%"
"01-06-2011","4,517.80","4,493.45","4,521.40","4,493.45","423.85M","0.55%"
"31-05-2011","4,492.90","4,431.90","4,497.55","4,431.90","566.34M","1.61%"
"30-05-2011","4,421.65","4,419.40","4,439.40","4,407.25","362.35M","0.27%"
"27-05-2011","4,409.80","4,355.65","4,412.80","4,355.65","409.98M","1.26%"
"26-05-2011","4,354.95","4,330.80","4,358.65","4,325.10","525.24M","0.86%"
"25-05-2011","4,317.90","4,344.10","4,344.10","4,303.85","366.05M","-0.67%"
"24-05-2011","4,347.20","4,337.45","4,361.75","4,327.40","371.16M","0.21%"
"23-05-2011","4,338.25","4,395.85","4,395.85","4,330.55","323.52M","-1.67%"
"20-05-2011","4,411.90","4,384.30","4,433.30","4,378.50","377.25M","0.91%"
"19-05-2011","4,372.05","4,390.20","4,393.80","4,362.45","303.85M","-0.07%"
"18-05-2011","4,375.25","4,400.95","4,411.30","4,363.40","327.56M","-0.47%"
"17-05-2011","4,395.95","4,434.55","4,459.15","4,381.85","334.49M","-0.91%"
"16-05-2011","4,436.10","4,469.00","4,469.00","4,429.50","309.07M","-0.77%"
"13-05-2011","4,470.35","4,427.95","4,507.40","4,416.90","385.36M","1.03%"
"12-05-2011","4,424.60","4,465.90","4,489.45","4,420.70","333.62M","-1.25%"
"11-05-2011","4,480.70","4,461.45","4,486.55","4,451.90","350.51M","0.50%"
"10-05-2011","4,458.20","4,466.35","4,493.15","4,442.35","320.70M","-0.13%"
"09-05-2011","4,464.00","4,473.35","4,483.75","4,430.25","316.05M","0.08%"
"06-05-2011","4,460.45","4,400.25","4,466.55","4,400.25","389.86M","1.59%"
"05-05-2011","4,390.60","4,445.65","4,470.85","4,379.55","412.67M","-1.30%"
"04-05-2011","4,448.65","4,473.35","4,476.15","4,422.70","440.30M","-0.52%"
"03-05-2011","4,472.00","4,567.35","4,584.45","4,465.10","490.87M","-2.22%"
"02-05-2011","4,573.65","4,624.75","4,632.90","4,563.00","394.56M","-0.90%"
"29-04-2011","4,615.30","4,648.85","4,664.05","4,585.95","567.59M","-0.76%"
"28-04-2011","4,650.45","4,697.50","4,700.80","4,645.90","639.68M","-0.80%"
"27-04-2011","4,688.00","4,713.45","4,723.35","4,678.40","433.84M","-0.36%"
"26-04-2011","4,704.85","4,709.70","4,719.00","4,652.70","442.09M","-0.07%"
"25-04-2011","4,708.35","4,697.85","4,730.40","4,697.85","363.85M","-0.07%"
"21-04-2011","4,711.55","4,711.65","4,736.00","4,701.70","489.08M","0.36%"
"20-04-2011","4,694.70","4,642.40","4,697.40","4,634.60","536.39M","1.67%"
"19-04-2011","4,617.70","4,601.95","4,625.00","4,582.30","440.54M","0.19%"
"18-04-2011","4,609.00","4,679.75","4,732.70","4,604.60","482.01M","-1.51%"
"15-04-2011","4,679.80","4,723.55","4,727.30","4,664.95","488.52M","-1.07%"
"13-04-2011","4,730.50","4,622.55","4,736.00","4,614.75","514.09M","1.88%"
"11-04-2011","4,643.10","4,664.60","4,675.90","4,638.05","425.97M","-0.88%"
"08-04-2011","4,684.50","4,728.00","4,749.50","4,668.55","570.28M","-0.91%"
"07-04-2011","4,727.35","4,716.80","4,741.35","4,709.30","600.68M","0.19%"
"06-04-2011","4,718.60","4,721.75","4,753.50","4,698.75","678.91M","-0.09%"
"05-04-2011","4,722.85","4,715.65","4,729.55","4,682.95","634.93M","0.33%"
"04-04-2011","4,707.20","4,648.75","4,714.45","4,648.75","511.19M","1.45%"
"01-04-2011","4,640.05","4,627.15","4,646.00","4,619.70","524.49M","0.29%"
"31-03-2011","4,626.45","4,606.90","4,647.60","4,588.05","674.12M","0.61%"
"30-03-2011","4,598.45","4,559.65","4,606.80","4,559.65","510.36M","1.09%"
"29-03-2011","4,549.00","4,517.95","4,570.25","4,517.95","530.47M","0.68%"
"28-03-2011","4,518.30","4,488.40","4,530.80","4,488.40","520.51M","0.56%"
"25-03-2011","4,493.35","4,442.85","4,499.50","4,434.95","486.17M","1.97%"
"24-03-2011","4,406.65","4,385.20","4,410.15","4,385.20","440.24M","0.76%"
"23-03-2011","4,373.35","4,325.15","4,374.90","4,320.50","372.44M","1.08%"
"22-03-2011","4,326.50","4,303.60","4,336.30","4,302.25","322.79M","0.87%"
"21-03-2011","4,289.30","4,317.65","4,319.00","4,276.25","309.13M","-0.21%"
"18-03-2011","4,298.40","4,362.65","4,370.40","4,293.45","359.45M","-1.12%"
"17-03-2011","4,346.90","4,355.90","4,389.05","4,339.30","379.88M","-0.90%"
"16-03-2011","4,386.45","4,349.15","4,401.75","4,349.15","416.31M","1.19%"
"15-03-2011","4,334.70","4,338.50","4,368.80","4,282.10","465.98M","-1.48%"
"14-03-2011","4,399.65","4,338.80","4,402.75","4,338.80","381.88M","1.29%"
"11-03-2011","4,343.70","4,361.25","4,388.90","4,320.80","424.90M","-0.88%"
"10-03-2011","4,382.20","4,396.10","4,396.10","4,364.95","373.80M","-0.50%"
"09-03-2011","4,404.30","4,402.45","4,422.50","4,369.50","452.63M","0.31%"
"08-03-2011","4,390.60","4,348.15","4,396.80","4,348.15","389.83M","1.01%"
"07-03-2011","4,346.55","4,377.05","4,377.05","4,308.90","388.51M","-1.30%"
"04-03-2011","4,403.75","4,428.10","4,455.05","4,395.95","480.46M","0.07%"
"03-03-2011","4,400.70","4,367.75","4,425.30","4,355.70","606.31M","0.20%"
"01-03-2011","4,391.75","4,273.90","4,397.95","4,273.90","585.45M","3.40%"
"28-02-2011","4,247.15","4,241.40","4,343.20","4,233.65","715.11M","0.48%"
"25-02-2011","4,226.75","4,233.25","4,248.85","4,173.75","545.67M","0.61%"
"24-02-2011","4,201.20","4,323.05","4,327.50","4,187.90","759.35M","-3.17%"
"23-02-2011","4,338.75","4,354.25","4,379.40","4,333.45","458.02M","-0.57%"
"22-02-2011","4,363.45","4,395.40","4,400.05","4,342.40","485.41M","-0.90%"
"21-02-2011","4,403.20","4,364.00","4,407.40","4,324.75","423.58M","0.87%"
"18-02-2011","4,365.30","4,446.10","4,483.50","4,355.05","601.28M","-1.68%"
"17-02-2011","4,440.00","4,402.30","4,443.85","4,382.25","525.96M","1.11%"
"16-02-2011","4,391.35","4,377.20","4,405.60","4,376.70","548.95M","0.15%"
"15-02-2011","4,384.60","4,372.20","4,404.40","4,330.55","622.68M","0.43%"
"14-02-2011","4,365.75","4,257.05","4,371.10","4,257.05","548.25M","2.95%"
"11-02-2011","4,240.45","4,160.95","4,244.95","4,130.50","701.82M","1.83%"
"10-02-2011","4,164.30","4,174.20","4,193.80","4,128.25","756.52M","-0.34%"
"09-02-2011","4,178.30","4,245.00","4,257.70","4,160.20","738.38M","-1.82%"
"08-02-2011","4,255.70","4,352.05","4,352.05","4,250.25","523.04M","-1.76%"
"07-02-2011","4,332.10","4,358.40","4,362.95","4,323.60","458.66M","-0.17%"
"04-02-2011","4,339.55","4,426.15","4,460.35","4,322.75","524.27M","-2.04%"
"03-02-2011","4,429.90","4,361.50","4,432.70","4,353.55","463.58M","1.55%"
"02-02-2011","4,362.35","4,380.85","4,405.65","4,350.70","547.02M","0.23%"
"01-02-2011","4,352.15","4,441.85","4,446.35","4,342.10","567.15M","-1.64%"
"31-01-2011","4,424.60","4,394.85","4,435.10","4,342.80","584.58M","-0.07%"
"28-01-2011","4,427.50","4,519.35","4,519.35","4,381.85","616.11M","-1.92%"
"27-01-2011","4,514.00","4,610.30","4,611.50","4,509.40","659.87M","-1.65%"
"25-01-2011","4,589.50","4,639.70","4,667.50","4,585.20","411.98M","-0.85%"
"24-01-2011","4,628.70","4,604.00","4,636.65","4,599.05","436.40M","0.78%"
"21-01-2011","4,592.70","4,587.00","4,610.55","4,579.95","411.48M","-0.11%"
"20-01-2011","4,597.70","4,564.65","4,605.30","4,547.20","463.04M","0.30%"
"19-01-2011","4,583.85","4,605.65","4,620.50","4,565.45","459.96M","-0.32%"
"18-01-2011","4,598.35","4,568.90","4,604.80","4,568.60","428.08M","0.98%"
"17-01-2011","4,553.65","4,563.60","4,583.05","4,544.75","420.63M","-0.29%"
"14-01-2011","4,566.75","4,639.95","4,691.55","4,557.15","494.68M","-1.57%"
"13-01-2011","4,639.80","4,703.00","4,718.30","4,629.35","510.44M","-1.49%"
"12-01-2011","4,709.85","4,650.15","4,716.20","4,597.15","558.39M","1.84%"
"11-01-2011","4,624.95","4,639.05","4,682.20","4,589.75","511.25M","-0.24%"
"10-01-2011","4,636.20","4,748.95","4,750.60","4,624.20","473.36M","-2.41%"
"07-01-2011","4,750.75","4,855.50","4,863.95","4,737.80","498.84M","-2.35%"
"06-01-2011","4,865.05","4,918.05","4,926.80","4,850.90","485.00M","-0.78%"
"05-01-2011","4,903.10","4,954.35","4,954.35","4,891.75","450.04M","-1.09%"
"04-01-2011","4,957.10","4,975.60","4,988.25","4,947.10","524.30M","-0.21%"
"03-01-2011","4,967.30","4,964.50","4,980.45","4,959.90","417.95M","0.53%"
"31-12-2010","4,940.95","4,906.40","4,947.50","4,906.40","429.34M","0.74%"
"30-12-2010","4,904.65","4,874.65","4,906.85","4,874.65","556.97M","0.64%"
"29-12-2010","4,873.55","4,832.60","4,876.45","4,832.60","339.37M","0.95%"
"28-12-2010","4,827.55","4,831.85","4,837.00","4,818.00","327.56M","-0.01%"
"27-12-2010","4,827.90","4,840.85","4,865.70","4,823.40","323.58M","-0.25%"
"24-12-2010","4,839.90","4,799.35","4,842.90","4,799.35","387.15M","0.39%"
"23-12-2010","4,821.15","4,839.50","4,845.75","4,812.90","388.73M","-0.14%"
"22-12-2010","4,827.70","4,844.85","4,859.30","4,807.30","513.69M","-0.15%"
"21-12-2010","4,834.80","4,800.10","4,838.75","4,800.10","501.08M","0.88%"
"20-12-2010","4,792.80","4,782.90","4,819.50","4,761.25","498.44M","-0.04%"
"16-12-2010","4,794.95","4,770.30","4,799.65","4,728.65","562.34M","0.73%"
"15-12-2010","4,760.30","4,801.65","4,809.35","4,739.45","539.97M","-1.01%"
"14-12-2010","4,808.80","4,777.20","4,814.90","4,761.10","488.74M","0.91%"
"13-12-2010","4,765.60","4,727.15","4,768.65","4,688.35","542.93M","1.11%"
"10-12-2010","4,713.30","4,636.10","4,718.20","4,600.70","648.66M","1.60%"
"09-12-2010","4,639.10","4,785.70","4,790.70","4,622.00","693.42M","-2.83%"
"08-12-2010","4,774.45","4,831.90","4,831.90","4,760.10","543.58M","-1.44%"
"07-12-2010","4,844.05","4,868.70","4,870.45","4,817.60","527.28M","-0.47%"
"06-12-2010","4,867.15","4,898.20","4,932.65","4,861.00","466.89M","-0.18%"
"03-12-2010","4,875.80","4,917.15","4,920.95","4,854.25","597.56M","-0.82%"
"02-12-2010","4,916.20","4,910.40","4,937.35","4,899.00","615.27M","0.82%"
"01-12-2010","4,876.30","4,785.95","4,881.70","4,785.95","618.64M","1.98%"
"30-11-2010","4,781.40","4,726.35","4,795.85","4,696.40","778.45M","0.95%"
"29-11-2010","4,736.45","4,698.30","4,742.55","4,669.70","631.75M","1.26%"
"26-11-2010","4,677.50","4,758.65","4,762.95","4,588.90","1.04B","-1.38%"
"25-11-2010","4,742.85","4,829.00","4,842.65","4,730.20","892.96M","-1.58%"
"24-11-2010","4,819.05","4,883.65","4,915.10","4,797.55","533.63M","-1.19%"
"23-11-2010","4,877.05","4,915.80","4,915.80","4,785.30","596.37M","-1.21%"
"22-11-2010","4,936.85","4,867.30","4,942.05","4,855.95","497.25M","1.78%"
"19-11-2010","4,850.55","4,946.85","4,946.85","4,834.75","576.05M","-1.81%"
"18-11-2010","4,940.05","4,983.90","4,983.90","4,857.55","686.23M","0.08%"
"16-11-2010","4,936.10","5,054.75","5,054.75","4,922.65","592.89M","-2.12%"
"15-11-2010","5,042.80","5,016.80","5,047.05","4,980.55","578.03M","0.61%"
"12-11-2010","5,012.30","5,112.95","5,129.85","5,002.40","703.67M","-2.09%"
"11-11-2010","5,119.50","5,192.00","5,206.40","5,108.30","663.76M","-1.29%"
"10-11-2010","5,186.15","5,199.20","5,209.20","5,181.25","556.65M","-0.23%"
"09-11-2010","5,198.30","5,178.55","5,205.25","5,157.60","601.24M","0.46%"
"08-11-2010","5,174.25","5,209.50","5,209.50","5,162.55","561.23M","-0.44%"
"05-11-2010","5,197.05","5,192.75","5,212.15","5,190.90","108.59M","0.51%"
"04-11-2010","5,170.75","5,117.90","5,173.75","5,117.90","475.73M","1.57%"
"03-11-2010","5,091.00","5,078.20","5,109.70","5,078.20","590.30M","0.60%"
"02-11-2010","5,060.85","5,058.40","5,070.90","5,039.10","527.55M","0.16%"
"01-11-2010","5,052.95","5,013.80","5,057.90","5,013.80","504.23M","1.61%"
"29-10-2010","4,972.95","4,980.75","4,981.55","4,915.10","616.94M","0.21%"
"28-10-2010","4,962.40","5,001.65","5,022.30","4,951.05","815.71M","-0.49%"
"27-10-2010","4,986.70","5,027.55","5,032.10","4,967.75","499.02M","-0.88%"
"26-10-2010","5,031.10","5,052.70","5,059.65","5,025.65","522.17M","-0.31%"
"25-10-2010","5,046.95","5,038.00","5,077.60","5,038.00","563.24M","0.56%"
"22-10-2010","5,018.70","5,042.40","5,055.80","4,998.50","547.96M","-0.34%"
"21-10-2010","5,035.90","4,960.75","5,041.15","4,959.50","518.10M","1.82%"
"20-10-2010","4,946.05","4,961.90","4,985.40","4,935.00","485.14M","-0.59%"
"19-10-2010","4,975.25","5,022.80","5,047.95","4,962.65","546.88M","-0.53%"
"18-10-2010","5,001.70","5,026.20","5,026.20","4,932.45","525.99M","0.06%"
"15-10-2010","4,998.70","5,100.50","5,101.30","4,990.35","587.49M","-1.69%"
"14-10-2010","5,084.75","5,146.40","5,159.95","5,070.20","738.62M","-0.72%"
"13-10-2010","5,121.80","5,047.55","5,124.30","5,034.05","675.46M","1.88%"
"12-10-2010","5,027.45","5,065.05","5,065.05","5,000.85","510.26M","-0.74%"
"11-10-2010","5,064.95","5,075.90","5,080.95","5,048.05","505.53M","0.64%"
"08-10-2010","5,032.65","5,076.65","5,076.65","5,007.20","580.90M","-0.40%"
"07-10-2010","5,052.90","5,104.65","5,125.30","5,040.50","768.14M","-0.75%"
"06-10-2010","5,091.05","5,100.65","5,102.50","5,069.70","742.84M","0.88%"
"05-10-2010","5,046.70","5,039.85","5,070.95","5,033.65","651.01M","0.14%"
"04-10-2010","5,039.65","5,052.15","5,076.55","5,027.70","682.50M","0.42%"
"01-10-2010","5,018.80","4,945.40","5,023.00","4,945.40","663.39M","1.90%"
"30-09-2010","4,925.15","4,930.10","4,935.15","4,889.45","604.95M","-0.02%"
"29-09-2010","4,926.05","4,987.60","4,987.60","4,918.80","494.09M","-0.70%"
"28-09-2010","4,960.65","4,961.50","4,978.25","4,935.00","479.29M","0.05%"
"27-09-2010","4,958.40","4,969.30","4,981.70","4,948.90","524.29M","0.49%"
"24-09-2010","4,934.20","4,890.45","4,938.40","4,890.45","556.46M","0.87%"
"23-09-2010","4,891.55","4,921.10","4,921.10","4,871.80","501.66M","-0.36%"
"22-09-2010","4,909.10","4,945.60","4,948.55","4,878.85","542.30M","-0.34%"
"21-09-2010","4,925.95","4,947.25","4,963.85","4,896.85","609.29M","-0.08%"
"20-09-2010","4,930.00","4,894.85","4,933.25","4,888.10","635.83M","1.10%"
"17-09-2010","4,876.50","4,846.50","4,882.20","4,846.50","652.51M","1.09%"
"16-09-2010","4,824.15","4,860.55","4,883.75","4,815.50","553.81M","-0.76%"
"15-09-2010","4,861.30","4,840.15","4,881.75","4,840.15","540.84M","0.68%"
"14-09-2010","4,828.55","4,823.60","4,859.00","4,807.55","596.13M","0.32%"
"13-09-2010","4,813.25","4,765.85","4,822.55","4,765.85","508.42M","1.54%"
"09-09-2010","4,740.35","4,740.25","4,750.70","4,723.75","522.43M","0.42%"
"08-09-2010","4,720.75","4,689.55","4,732.50","4,689.55","520.22M","0.18%"
"07-09-2010","4,712.15","4,702.15","4,724.50","4,700.40","543.94M","0.39%"
"06-09-2010","4,693.80","4,655.10","4,699.50","4,651.45","499.76M","1.52%"
"03-09-2010","4,623.65","4,624.35","4,633.95","4,615.85","469.78M","0.28%"
"02-09-2010","4,610.95","4,631.15","4,631.15","4,607.70","497.02M","0.16%"
"01-09-2010","4,603.45","4,561.60","4,607.45","4,559.90","397.24M","1.46%"
"31-08-2010","4,537.25","4,542.40","4,546.00","4,497.80","428.69M","-0.45%"
"30-08-2010","4,557.60","4,598.15","4,598.15","4,539.20","344.50M","0.15%"
"27-08-2010","4,550.90","4,589.65","4,613.70","4,539.95","437.98M","-0.91%"
"26-08-2010","4,592.75","4,597.35","4,606.85","4,580.45","529.58M","0.23%"
"25-08-2010","4,582.00","4,617.80","4,625.75","4,576.45","453.42M","-0.93%"
"24-08-2010","4,624.85","4,663.70","4,665.10","4,616.05","471.72M","-0.66%"
"23-08-2010","4,655.75","4,641.70","4,661.65","4,630.55","483.05M","0.57%"
"20-08-2010","4,629.55","4,619.30","4,643.55","4,618.95","496.90M","-0.05%"
"19-08-2010","4,631.85","4,617.30","4,634.60","4,611.25","558.32M","0.68%"
"18-08-2010","4,600.55","4,577.50","4,604.15","4,570.45","539.71M","0.92%"
"17-08-2010","4,558.50","4,556.00","4,577.55","4,552.40","504.20M","0.09%"
"16-08-2010","4,554.45","4,585.70","4,593.35","4,535.60","503.88M","-0.48%"
"13-08-2010","4,576.40","4,563.30","4,591.35","4,563.30","518.24M","0.70%"
"12-08-2010","4,544.70","4,503.00","4,550.20","4,503.00","480.50M","0.21%"
"11-08-2010","4,535.40","4,563.00","4,570.55","4,531.20","546.00M","-0.49%"
"10-08-2010","4,557.70","4,580.95","4,585.00","4,549.50","522.87M","-0.48%"
"09-08-2010","4,579.65","4,549.80","4,583.25","4,546.40","445.35M","0.88%"
"06-08-2010","4,539.85","4,542.60","4,564.70","4,531.05","475.45M","-0.07%"
"05-08-2010","4,543.20","4,562.70","4,571.15","4,540.35","478.78M","-0.19%"
"04-08-2010","4,551.85","4,543.60","4,557.45","4,527.95","448.60M","0.35%"
"03-08-2010","4,535.85","4,540.20","4,542.20","4,525.90","429.45M","0.27%"
"02-08-2010","4,523.50","4,501.80","4,526.40","4,501.80","386.58M","1.08%"
"30-07-2010","4,475.15","4,476.60","4,501.00","4,470.45","443.46M","-0.34%"
"29-07-2010","4,490.40","4,489.10","4,501.20","4,481.80","536.98M","-0.09%"
"28-07-2010","4,494.60","4,520.00","4,525.55","4,487.55","381.37M","-0.32%"
"27-07-2010","4,508.90","4,505.05","4,523.15","4,494.20","410.67M","0.25%"
"26-07-2010","4,497.50","4,534.45","4,534.45","4,490.85","427.25M","-0.57%"
"23-07-2010","4,523.25","4,554.90","4,554.90","4,518.75","527.63M","-0.12%"
"22-07-2010","4,528.65","4,492.65","4,530.75","4,484.50","445.30M","0.66%"
"21-07-2010","4,499.15","4,483.35","4,505.55","4,483.35","409.52M","0.55%"
"20-07-2010","4,474.75","4,509.75","4,510.50","4,465.70","405.32M","-0.32%"
"19-07-2010","4,488.95","4,472.35","4,504.95","4,472.35","418.60M","-0.02%"
"16-07-2010","4,490.05","4,473.50","4,492.80","4,470.10","441.55M","0.48%"
"15-07-2010","4,468.45","4,481.95","4,487.80","4,458.75","424.01M","-0.24%"
"14-07-2010","4,479.25","4,528.10","4,528.10","4,471.40","539.10M","-0.27%"
"13-07-2010","4,491.35","4,470.15","4,492.70","4,463.40","507.19M","0.37%"
"12-07-2010","4,474.70","4,470.50","4,494.45","4,461.75","461.70M","0.29%"
"09-07-2010","4,461.55","4,448.95","4,469.25","4,448.95","556.58M","0.84%"
"08-07-2010","4,424.35","4,423.15","4,445.50","4,420.60","410.76M","0.88%"
"07-07-2010","4,385.90","4,417.05","4,417.05","4,379.65","407.83M","-0.63%"
"06-07-2010","4,413.70","4,382.15","4,419.35","4,382.15","393.26M","0.78%"
"05-07-2010","4,379.65","4,381.00","4,394.80","4,372.40","364.52M","-0.07%"
"02-07-2010","4,382.55","4,392.15","4,414.85","4,374.40","511.30M","-0.09%"
"01-07-2010","4,386.35","4,391.95","4,402.60","4,373.75","458.80M","-0.78%"
"30-06-2010","4,420.70","4,352.20","4,424.30","4,352.20","554.35M","0.84%"
"29-06-2010","4,383.75","4,416.05","4,425.20","4,367.95","485.30M","-1.03%"
"28-06-2010","4,429.25","4,387.65","4,432.45","4,383.10","495.65M","1.45%"
"25-06-2010","4,365.85","4,363.45","4,387.60","4,353.20","516.75M","-0.15%"
"24-06-2010","4,372.35","4,382.90","4,399.65","4,355.10","627.18M","-0.17%"
"23-06-2010","4,379.75","4,355.10","4,385.70","4,355.10","473.62M","0.25%"
"22-06-2010","4,368.70","4,370.85","4,391.30","4,364.85","529.89M","-0.46%"
"21-06-2010","4,388.70","4,374.85","4,396.75","4,372.30","491.73M","1.39%"
"18-06-2010","4,328.65","4,351.20","4,364.75","4,317.75","546.48M","-0.36%"
"17-06-2010","4,344.30","4,326.55","4,351.25","4,305.40","525.34M","0.56%"
"16-06-2010","4,319.95","4,330.60","4,337.40","4,309.50","601.69M","0.12%"
"15-06-2010","4,314.80","4,306.95","4,320.90","4,288.45","676.52M","0.37%"
"14-06-2010","4,299.05","4,268.65","4,300.95","4,260.80","488.58M","1.22%"
"11-06-2010","4,247.25","4,268.55","4,268.55","4,236.60","448.65M","0.43%"
"10-06-2010","4,228.95","4,191.75","4,232.35","4,183.65","456.45M","1.37%"
"09-06-2010","4,172.00","4,154.55","4,205.60","4,154.55","446.99M","0.48%"
"08-06-2010","4,152.00","4,188.40","4,216.50","4,136.95","444.38M","-0.91%"
"07-06-2010","4,190.00","4,165.45","4,199.05","4,164.50","417.35M","-1.72%"
"04-06-2010","4,263.45","4,259.75","4,270.75","4,244.00","447.09M","0.24%"
"03-06-2010","4,253.15","4,240.15","4,262.35","4,240.00","491.88M","1.51%"
"02-06-2010","4,189.75","4,163.75","4,196.75","4,152.25","504.25M","0.98%"
"01-06-2010","4,149.10","4,221.70","4,226.15","4,142.70","539.36M","-1.83%"
"31-05-2010","4,226.60","4,188.90","4,232.40","4,179.65","512.02M","0.95%"
"28-05-2010","4,186.80","4,171.60","4,191.20","4,154.70","489.51M","1.48%"
"27-05-2010","4,125.75","4,064.60","4,130.10","4,058.80","571.97M","1.36%"
"26-05-2010","4,070.55","4,050.25","4,072.70","4,036.75","484.89M","1.72%"
"25-05-2010","4,001.90","4,066.40","4,070.70","3,986.95","458.18M","-2.65%"
"24-05-2010","4,110.80","4,159.95","4,177.10","4,098.75","474.24M","0.22%"
"21-05-2010","4,101.60","4,052.30","4,107.40","4,044.65","525.39M","-0.77%"
"20-05-2010","4,133.45","4,144.05","4,163.85","4,117.65","441.77M","0.66%"
"19-05-2010","4,106.40","4,179.20","4,189.45","4,099.05","505.72M","-2.63%"
"18-05-2010","4,217.40","4,208.95","4,246.25","4,198.35","380.00M","0.10%"
"17-05-2010","4,213.25","4,192.10","4,220.80","4,146.00","427.27M","-0.55%"
"14-05-2010","4,236.65","4,282.05","4,302.50","4,223.05","427.45M","-1.26%"
"13-05-2010","4,290.60","4,287.60","4,311.90","4,281.60","477.10M","0.63%"
"12-05-2010","4,263.90","4,254.10","4,273.00","4,219.85","495.95M","0.33%"
"11-05-2010","4,250.00","4,298.10","4,301.70","4,244.10","483.32M","-1.13%"
"10-05-2010","4,298.60","4,229.25","4,306.35","4,229.25","527.60M","2.78%"
"07-05-2010","4,182.25","4,192.10","4,216.70","4,159.40","768.09M","-1.75%"
"06-05-2010","4,256.75","4,266.70","4,275.75","4,213.10","546.02M","-0.35%"
"05-05-2010","4,271.50","4,216.40","4,280.65","4,199.55","623.04M","-0.15%"
