"Date","Price","Open","High","Low","Vol.","Change %"
"13-04-2009","1,843.07","1,843.07","1,843.07","1,843.07","","2.53%"
"09-04-2009","1,797.53","1,797.53","1,797.53","1,797.53","","1.98%"
"08-04-2009","1,762.66","1,762.66","1,762.66","1,762.66","","3.85%"
"06-04-2009","1,697.35","1,697.35","1,697.35","1,697.35","","2.76%"
"02-04-2009","1,651.70","1,651.70","1,651.70","1,651.70","","2.65%"
"01-04-2009","1,608.99","1,608.99","1,608.99","1,608.99","","1.99%"
"31-03-2009","1,577.62","1,577.62","1,577.62","1,577.62","","1.73%"
"30-03-2009","1,550.84","1,550.84","1,550.84","1,550.84","","-0.52%"
"27-03-2009","1,558.93","1,558.93","1,558.93","1,558.93","","2.00%"
"26-03-2009","1,528.38","1,528.38","1,528.38","1,528.38","","0.97%"
"25-03-2009","1,513.63","1,513.63","1,513.63","1,513.63","","0.82%"
"24-03-2009","1,501.39","1,501.39","1,501.39","1,501.39","","-0.78%"
"23-03-2009","1,513.13","1,513.13","1,513.13","1,513.13","","2.09%"
"20-03-2009","1,482.15","1,482.15","1,482.15","1,482.15","","-0.13%"
"19-03-2009","1,484.15","1,484.15","1,484.15","1,484.15","","1.40%"
"18-03-2009","1,463.63","1,463.63","1,463.63","1,463.63","","1.88%"
"17-03-2009","1,436.57","1,436.57","1,436.57","1,436.57","","-0.09%"
"16-03-2009","1,437.85","1,437.85","1,437.85","1,437.85","","2.47%"
"13-03-2009","1,403.14","1,403.14","1,403.14","1,403.14","","2.62%"
"12-03-2009","1,367.33","1,367.33","1,367.33","1,367.33","","0.36%"
"09-03-2009","1,362.47","1,362.47","1,362.47","1,362.47","","-1.25%"
"06-03-2009","1,379.76","1,379.76","1,379.76","1,379.76","","0.28%"
"05-03-2009","1,375.91","1,375.91","1,375.91","1,375.91","","-1.88%"
"04-03-2009","1,402.31","1,402.31","1,402.31","1,402.31","","-0.42%"
"03-03-2009","1,408.18","1,408.18","1,408.18","1,408.18","","-1.15%"
"02-03-2009","1,424.54","1,424.54","1,424.54","1,424.54","","-1.63%"
"27-02-2009","1,448.19","1,448.19","1,448.19","1,448.19","","-0.23%"
"26-02-2009","1,451.54","1,451.54","1,451.54","1,451.54","","0.41%"
"25-02-2009","1,445.67","1,445.67","1,445.67","1,445.67","","0.33%"
"24-02-2009","1,440.96","1,440.96","1,440.96","1,440.96","","-1.89%"
"20-02-2009","1,468.65","1,468.65","1,468.65","1,468.65","","-1.40%"
"19-02-2009","1,489.49","1,489.49","1,489.49","1,489.49","","-0.09%"
"18-02-2009","1,490.88","1,490.88","1,490.88","1,490.88","","-0.37%"
"17-02-2009","1,496.42","1,496.42","1,496.42","1,496.42","","-2.27%"
"16-02-2009","1,531.17","1,531.17","1,531.17","1,531.17","","-2.74%"
"13-02-2009","1,574.28","1,574.28","1,574.28","1,574.28","","1.32%"
"12-02-2009","1,553.72","1,553.72","1,553.72","1,553.72","","0.20%"
"11-02-2009","1,550.56","1,550.56","1,550.56","1,550.56","","0.62%"
"10-02-2009","1,540.93","1,540.93","1,540.93","1,540.93","","0.50%"
"09-02-2009","1,533.31","1,533.31","1,533.31","1,533.31","","1.40%"
"06-02-2009","1,512.15","1,512.15","1,512.15","1,512.15","","1.67%"
"05-02-2009","1,487.30","1,487.30","1,487.30","1,487.30","","-0.84%"
"04-02-2009","1,499.86","1,499.86","1,499.86","1,499.86","","-0.21%"
"03-02-2009","1,502.98","1,502.98","1,502.98","1,502.98","","-0.33%"
"02-02-2009","1,507.95","1,507.95","1,507.95","1,507.95","","-1.87%"
"30-01-2009","1,536.72","1,536.72","1,536.72","1,536.72","","1.02%"
"29-01-2009","1,521.16","1,521.16","1,521.16","1,521.16","","0.14%"
"28-01-2009","1,519.06","1,519.06","1,519.06","1,519.06","","0.81%"
"27-01-2009","1,506.79","1,506.79","1,506.79","1,506.79","","0.91%"
"23-01-2009","1,493.15","1,493.15","1,493.15","1,493.15","","-1.37%"
"22-01-2009","1,513.85","1,513.85","1,513.85","1,513.85","","-2.00%"
"21-01-2009","1,544.74","1,544.74","1,544.74","1,544.74","","-2.37%"
"20-01-2009","1,582.17","1,582.17","1,582.17","1,582.17","","-0.89%"
"19-01-2009","1,596.42","1,596.42","1,596.42","1,596.42","","0.96%"
"16-01-2009","1,581.25","1,581.25","1,581.25","1,581.25","","0.30%"
"15-01-2009","1,576.57","1,576.57","1,576.57","1,576.57","","-1.27%"
"14-01-2009","1,596.89","1,596.89","1,596.89","1,596.89","","1.80%"
"13-01-2009","1,568.71","1,568.71","1,568.71","1,568.71","","-1.47%"
"12-01-2009","1,592.09","1,592.09","1,592.09","1,592.09","","-2.12%"
"09-01-2009","1,626.57","1,626.57","1,626.57","1,626.57","","-2.22%"
"07-01-2009","1,663.58","1,663.58","1,663.58","1,663.58","","-6.65%"
"06-01-2009","1,782.13","1,782.13","1,782.13","1,782.13","","-0.15%"
"05-01-2009","1,784.75","1,784.75","1,784.75","1,784.75","","1.49%"
"02-01-2009","1,758.58","1,758.58","1,758.58","1,758.58","","1.97%"
"01-01-2009","1,724.67","1,724.67","1,724.67","1,724.67","","2.41%"
"31-12-2008","1,684.07","1,684.07","1,684.07","1,684.07","","0.84%"
"30-12-2008","1,670.03","1,670.03","1,670.03","1,670.03","","2.39%"
"29-12-2008","1,631.12","1,631.12","1,631.12","1,631.12","","1.37%"
"26-12-2008","1,609.15","1,609.15","1,609.15","1,609.15","","-0.89%"
"24-12-2008","1,623.60","1,623.60","1,623.60","1,623.60","","-1.21%"
"23-12-2008","1,643.49","1,643.49","1,643.49","1,643.49","","-2.77%"
"22-12-2008","1,690.23","1,690.23","1,690.23","1,690.23","","-0.62%"
"19-12-2008","1,700.69","1,700.69","1,700.69","1,700.69","","0.91%"
"18-12-2008","1,685.42","1,685.42","1,685.42","1,685.42","","2.08%"
"17-12-2008","1,651.04","1,651.04","1,651.04","1,651.04","","-3.60%"
"16-12-2008","1,712.76","1,712.76","1,712.76","1,712.76","","3.80%"
"15-12-2008","1,650.05","1,650.05","1,650.05","1,650.05","","3.78%"
"12-12-2008","1,590.02","1,590.02","1,590.02","1,590.02","","2.49%"
"11-12-2008","1,551.37","1,551.37","1,551.37","1,551.37","","1.47%"
"10-12-2008","1,528.93","1,528.93","1,528.93","1,528.93","","1.75%"
"08-12-2008","1,502.67","1,502.67","1,502.67","1,502.67","","0.53%"
"05-12-2008","1,494.73","1,494.73","1,494.73","1,494.73","","-0.50%"
"04-12-2008","1,502.24","1,502.24","1,502.24","1,502.24","","3.11%"
"03-12-2008","1,456.96","1,456.96","1,456.96","1,456.96","","0.69%"
"02-12-2008","1,447.00","1,447.00","1,447.00","1,447.00","","-1.99%"
"01-12-2008","1,476.43","1,476.43","1,476.43","1,476.43","","-1.62%"
"28-11-2008","1,500.70","1,500.70","1,500.70","1,500.70","","0.22%"
"26-11-2008","1,497.39","1,497.39","1,497.39","1,497.39","","-0.98%"
"25-11-2008","1,512.27","1,512.27","1,512.27","1,512.27","","-0.97%"
"24-11-2008","1,527.03","1,527.03","1,527.03","1,527.03","","-0.34%"
"21-11-2008","1,532.28","1,532.28","1,532.28","1,532.28","","0.40%"
"20-11-2008","1,526.15","1,526.15","1,526.15","1,526.15","","-3.62%"
"19-11-2008","1,583.47","1,583.47","1,583.47","1,583.47","","-2.50%"
"18-11-2008","1,624.01","1,624.01","1,624.01","1,624.01","","-3.01%"
"17-11-2008","1,674.33","1,674.33","1,674.33","1,674.33","","-2.61%"
"14-11-2008","1,719.25","1,719.25","1,719.25","1,719.25","","-2.17%"
"12-11-2008","1,757.31","1,757.31","1,757.31","1,757.31","","-1.79%"
"11-11-2008","1,789.33","1,789.33","1,789.33","1,789.33","","-4.09%"
"10-11-2008","1,865.55","1,865.55","1,865.55","1,865.55","","3.84%"
"07-11-2008","1,796.61","1,796.61","1,796.61","1,796.61","","0.90%"
"06-11-2008","1,780.66","1,780.66","1,780.66","1,780.66","","-2.81%"
"05-11-2008","1,832.16","1,832.16","1,832.16","1,832.16","","-2.41%"
"04-11-2008","1,877.45","1,877.45","1,877.45","1,877.45","","3.05%"
"03-11-2008","1,821.90","1,821.90","1,821.90","1,821.90","","4.76%"
"31-10-2008","1,739.10","1,739.10","1,739.10","1,739.10","","2.83%"
"29-10-2008","1,691.28","1,691.28","1,691.28","1,691.28","","-2.05%"
"28-10-2008","1,726.74","1,726.74","1,726.74","1,726.74","","8.04%"
"27-10-2008","1,598.17","1,598.17","1,598.17","1,598.17","","-6.37%"
"24-10-2008","1,706.97","1,706.97","1,706.97","1,706.97","","-9.47%"
"23-10-2008","1,885.46","1,885.46","1,885.46","1,885.46","","-4.19%"
"22-10-2008","1,967.96","1,967.96","1,967.96","1,967.96","","-2.46%"
"21-10-2008","2,017.59","2,017.59","2,017.59","2,017.59","","2.35%"
"20-10-2008","1,971.23","1,971.23","1,971.23","1,971.23","","-1.56%"
"17-10-2008","2,002.51","2,002.51","2,002.51","2,002.51","","-3.55%"
"16-10-2008","2,076.28","2,076.28","2,076.28","2,076.28","","-1.13%"
"15-10-2008","2,100.04","2,100.04","2,100.04","2,100.04","","-5.03%"
"14-10-2008","2,211.33","2,211.33","2,211.33","2,211.33","","2.02%"
"13-10-2008","2,167.52","2,167.52","2,167.52","2,167.52","","3.73%"
"10-10-2008","2,089.52","2,089.52","2,089.52","2,089.52","","-8.98%"
"08-10-2008","2,295.69","2,295.69","2,295.69","2,295.69","","-5.34%"
"07-10-2008","2,425.29","2,425.29","2,425.29","2,425.29","","-2.57%"
"06-10-2008","2,489.38","2,489.38","2,489.38","2,489.38","","-7.38%"
"03-10-2008","2,687.82","2,687.82","2,687.82","2,687.82","","-3.34%"
"01-10-2008","2,780.56","2,780.56","2,780.56","2,780.56","","0.06%"
"30-09-2008","2,779.00","2,779.00","2,779.00","2,779.00","","1.48%"
"29-09-2008","2,738.43","2,738.43","2,738.43","2,738.43","","-4.94%"
"26-09-2008","2,880.74","2,880.74","2,880.74","2,880.74","","-3.04%"
"25-09-2008","2,971.15","2,971.15","2,971.15","2,971.15","","-1.13%"
"24-09-2008","3,005.05","3,005.05","3,005.05","3,005.05","","0.27%"
"23-09-2008","2,997.04","2,997.04","2,997.04","2,997.04","","-2.39%"
"22-09-2008","3,070.38","3,070.38","3,070.38","3,070.38","","-0.37%"
"19-09-2008","3,081.72","3,081.72","3,081.72","3,081.72","","2.71%"
"18-09-2008","3,000.29","3,000.29","3,000.29","3,000.29","","-1.59%"
"17-09-2008","3,048.64","3,048.64","3,048.64","3,048.64","","-1.62%"
"16-09-2008","3,098.77","3,098.77","3,098.77","3,098.77","","-1.37%"
"15-09-2008","3,141.90","3,141.90","3,141.90","3,141.90","","-4.62%"
"12-09-2008","3,293.92","3,293.92","3,293.92","3,293.92","","-1.93%"
"11-09-2008","3,358.77","3,358.77","3,358.77","3,358.77","","-1.50%"
"10-09-2008","3,409.99","3,409.99","3,409.99","3,409.99","","-1.10%"
"09-09-2008","3,448.09","3,448.09","3,448.09","3,448.09","","-0.13%"
"08-09-2008","3,452.72","3,452.72","3,452.72","3,452.72","","0.98%"
"05-09-2008","3,419.05","3,419.05","3,419.05","3,419.05","","-1.25%"
"04-09-2008","3,462.19","3,462.19","3,462.19","3,462.19","","-0.09%"
"02-09-2008","3,465.37","3,465.37","3,465.37","3,465.37","","1.25%"
"01-09-2008","3,422.61","3,422.61","3,422.61","3,422.61","","-0.23%"
"29-08-2008","3,430.39","3,430.39","3,430.39","3,430.39","","2.34%"
"28-08-2008","3,351.81","3,351.81","3,351.81","3,351.81","","-1.40%"
"27-08-2008","3,399.26","3,399.26","3,399.26","3,399.26","","-0.98%"
"26-08-2008","3,432.98","3,432.98","3,432.98","3,432.98","","0.15%"
"25-08-2008","3,427.74","3,427.74","3,427.74","3,427.74","","0.12%"
"22-08-2008","3,423.54","3,423.54","3,423.54","3,423.54","","0.00%"
"21-08-2008","3,423.53","3,423.53","3,423.53","3,423.53","","-2.37%"
"20-08-2008","3,506.74","3,506.74","3,506.74","3,506.74","","1.46%"
"19-08-2008","3,456.14","3,456.14","3,456.14","3,456.14","","0.06%"
"18-08-2008","3,454.22","3,454.22","3,454.22","3,454.22","","-1.12%"
"14-08-2008","3,493.49","3,493.49","3,493.49","3,493.49","","-1.88%"
"13-08-2008","3,560.53","3,560.53","3,560.53","3,560.53","","0.09%"
"12-08-2008","3,557.45","3,557.45","3,557.45","3,557.45","","-0.86%"
"11-08-2008","3,588.46","3,588.46","3,588.46","3,588.46","","1.57%"
"08-08-2008","3,533.14","3,533.14","3,533.14","3,533.14","","0.28%"
"07-08-2008","3,523.37","3,523.37","3,523.37","3,523.37","","0.67%"
"06-08-2008","3,499.97","3,499.97","3,499.97","3,499.97","","-0.30%"
"05-08-2008","3,510.37","3,510.37","3,510.37","3,510.37","","1.28%"
"04-08-2008","3,466.04","3,466.04","3,466.04","3,466.04","","1.50%"
"01-08-2008","3,414.94","3,414.94","3,414.94","3,414.94","","1.43%"
"31-07-2008","3,366.68","3,366.68","3,366.68","3,366.68","","-0.05%"
"30-07-2008","3,368.32","3,368.32","3,368.32","3,368.32","","1.47%"
"29-07-2008","3,319.64","3,319.64","3,319.64","3,319.64","","-1.93%"
"28-07-2008","3,385.00","3,385.00","3,385.00","3,385.00","","1.27%"
"25-07-2008","3,342.39","3,342.39","3,342.39","3,342.39","","-0.32%"
"24-07-2008","3,353.04","3,353.04","3,353.04","3,353.04","","0.21%"
"23-07-2008","3,346.08","3,346.08","3,346.08","3,346.08","","4.42%"
"22-07-2008","3,204.51","3,204.51","3,204.51","3,204.51","","1.54%"
"21-07-2008","3,155.83","3,155.83","3,155.83","3,155.83","","-0.19%"
"18-07-2008","3,161.84","3,161.84","3,161.84","3,161.84","","1.11%"
"17-07-2008","3,127.12","3,127.12","3,127.12","3,127.12","","0.51%"
"16-07-2008","3,111.36","3,111.36","3,111.36","3,111.36","","-1.28%"
"15-07-2008","3,151.65","3,151.65","3,151.65","3,151.65","","-2.86%"
"14-07-2008","3,244.44","3,244.44","3,244.44","3,244.44","","-0.83%"
"11-07-2008","3,271.61","3,271.61","3,271.61","3,271.61","","-1.69%"
"10-07-2008","3,327.75","3,327.75","3,327.75","3,327.75","","0.06%"
"09-07-2008","3,325.74","3,325.74","3,325.74","3,325.74","","2.46%"
"08-07-2008","3,245.94","3,245.94","3,245.94","3,245.94","","-0.72%"
"07-07-2008","3,269.34","3,269.34","3,269.34","3,269.34","","1.21%"
"04-07-2008","3,230.14","3,230.14","3,230.14","3,230.14","","2.72%"
"03-07-2008","3,144.53","3,144.53","3,144.53","3,144.53","","-2.64%"
"02-07-2008","3,229.74","3,229.74","3,229.74","3,229.74","","3.11%"
"01-07-2008","3,132.28","3,132.28","3,132.28","3,132.28","","-4.78%"
"30-06-2008","3,289.44","3,289.44","3,289.44","3,289.44","","-3.20%"
"27-06-2008","3,398.33","3,398.33","3,398.33","3,398.33","","-2.76%"
"26-06-2008","3,494.62","3,494.62","3,494.62","3,494.62","","0.19%"
"25-06-2008","3,487.85","3,487.85","3,487.85","3,487.85","","0.73%"
"24-06-2008","3,462.44","3,462.44","3,462.44","3,462.44","","-1.17%"
"23-06-2008","3,503.44","3,503.44","3,503.44","3,503.44","","-3.50%"
"20-06-2008","3,630.37","3,630.37","3,630.37","3,630.37","","-3.14%"
"19-06-2008","3,747.89","3,747.89","3,747.89","3,747.89","","-1.63%"
"18-06-2008","3,810.15","3,810.15","3,810.15","3,810.15","","-0.37%"
"17-06-2008","3,824.30","3,824.30","3,824.30","3,824.30","","1.54%"
"16-06-2008","3,766.42","3,766.42","3,766.42","3,766.42","","1.24%"
"13-06-2008","3,720.47","3,720.47","3,720.47","3,720.47","","1.04%"
"12-06-2008","3,682.35","3,682.35","3,682.35","3,682.35","","0.95%"
"11-06-2008","3,647.61","3,647.61","3,647.61","3,647.61","","1.55%"
"10-06-2008","3,591.86","3,591.86","3,591.86","3,591.86","","-0.43%"
"09-06-2008","3,607.33","3,607.33","3,607.33","3,607.33","","-2.84%"
"06-06-2008","3,712.87","3,712.87","3,712.87","3,712.87","","-0.49%"
"05-06-2008","3,731.10","3,731.10","3,731.10","3,731.10","","0.28%"
"04-06-2008","3,720.67","3,720.67","3,720.67","3,720.67","","-2.43%"
"03-06-2008","3,813.48","3,813.48","3,813.48","3,813.48","","-0.91%"
"02-06-2008","3,848.41","3,848.41","3,848.41","3,848.41","","-3.03%"
"30-05-2008","3,968.77","3,968.77","3,968.77","3,968.77","","0.36%"
"29-05-2008","3,954.44","3,954.44","3,954.44","3,954.44","","-0.58%"
"28-05-2008","3,977.43","3,977.43","3,977.43","3,977.43","","1.19%"
"27-05-2008","3,930.69","3,930.69","3,930.69","3,930.69","","-0.98%"
"26-05-2008","3,969.74","3,969.74","3,969.74","3,969.74","","-2.32%"
"23-05-2008","4,063.95","4,063.95","4,063.95","4,063.95","","-1.59%"
"22-05-2008","4,129.44","4,129.44","4,129.44","4,129.44","","-1.58%"
"21-05-2008","4,195.61","4,195.61","4,195.61","4,195.61","","0.84%"
"20-05-2008","4,160.76","4,160.76","4,160.76","4,160.76","","0.21%"
"16-05-2008","4,152.22","4,152.22","4,152.22","4,152.22","","1.01%"
"15-05-2008","4,110.66","4,110.66","4,110.66","4,110.66","","1.69%"
"14-05-2008","4,042.51","4,042.51","4,042.51","4,042.51","","0.61%"
"13-05-2008","4,017.91","4,017.91","4,017.91","4,017.91","","0.04%"
"12-05-2008","4,016.30","4,016.30","4,016.30","4,016.30","","-0.85%"
"09-05-2008","4,050.60","4,050.60","4,050.60","4,050.60","","-2.28%"
"08-05-2008","4,145.08","4,145.08","4,145.08","4,145.08","","-0.93%"
"07-05-2008","4,184.06","4,184.06","4,184.06","4,184.06","","-0.45%"
"06-05-2008","4,202.85","4,202.85","4,202.85","4,202.85","","-1.30%"
"05-05-2008","4,258.03","4,258.03","4,258.03","4,258.03","","0.53%"
"02-05-2008","4,235.72","4,235.72","4,235.72","4,235.72","","0.78%"
"30-04-2008","4,203.00","4,203.00","4,203.00","4,203.00","","0.40%"
"29-04-2008","4,186.28","4,186.28","4,186.28","4,186.28","","1.43%"
"28-04-2008","4,127.28","4,127.28","4,127.28","4,127.28","","0.23%"
"25-04-2008","4,117.82","4,117.82","4,117.82","4,117.82","","0.62%"
"24-04-2008","4,092.35","4,092.35","4,092.35","4,092.35","","-0.95%"
"23-04-2008","4,131.60","4,131.60","4,131.60","4,131.60","","0.28%"
"22-04-2008","4,120.15","4,120.15","4,120.15","4,120.15","","0.92%"
"21-04-2008","4,082.55","4,082.55","4,082.55","4,082.55","","2.17%"
"17-04-2008","3,995.97","3,995.97","3,995.97","3,995.97","","2.26%"
"16-04-2008","3,907.69","3,907.69","3,907.69","3,907.69","","1.77%"
"15-04-2008","3,839.65","3,839.65","3,839.65","3,839.65","","1.08%"
"11-04-2008","3,798.45","3,798.45","3,798.45","3,798.45","","0.58%"
"10-04-2008","3,776.47","3,776.47","3,776.47","3,776.47","","-0.32%"
"09-04-2008","3,788.43","3,788.43","3,788.43","3,788.43","","1.69%"
"08-04-2008","3,725.63","3,725.63","3,725.63","3,725.63","","0.67%"
"07-04-2008","3,700.83","3,700.83","3,700.83","3,700.83","","1.73%"
"04-04-2008","3,637.88","3,637.88","3,637.88","3,637.88","","-1.43%"
"03-04-2008","3,690.53","3,690.53","3,690.53","3,690.53","","-0.79%"
"02-04-2008","3,719.99","3,719.99","3,719.99","3,719.99","","-0.53%"
"01-04-2008","3,739.68","3,739.68","3,739.68","3,739.68","","-0.80%"
"31-03-2008","3,769.90","3,769.90","3,769.90","3,769.90","","-1.03%"
"28-03-2008","3,809.16","3,809.16","3,809.16","3,809.16","","4.30%"
"27-03-2008","3,652.02","3,652.02","3,652.02","3,652.02","","0.92%"
"26-03-2008","3,618.77","3,618.77","3,618.77","3,618.77","","1.49%"
"25-03-2008","3,565.80","3,565.80","3,565.80","3,565.80","","5.99%"
"24-03-2008","3,364.39","3,364.39","3,364.39","3,364.39","","-3.89%"
"19-03-2008","3,500.46","3,500.46","3,500.46","3,500.46","","-1.78%"
"18-03-2008","3,563.87","3,563.87","3,563.87","3,563.87","","-1.53%"
"17-03-2008","3,619.26","3,619.26","3,619.26","3,619.26","","-6.65%"
"14-03-2008","3,877.26","3,877.26","3,877.26","3,877.26","","0.94%"
"13-03-2008","3,840.98","3,840.98","3,840.98","3,840.98","","-5.52%"
"12-03-2008","4,065.23","4,065.23","4,065.23","4,065.23","","-0.91%"
"11-03-2008","4,102.70","4,102.70","4,102.70","4,102.70","","3.29%"
"10-03-2008","3,971.90","3,971.90","3,971.90","3,971.90","","-0.86%"
"07-03-2008","4,006.40","4,006.40","4,006.40","4,006.40","","-4.11%"
"05-03-2008","4,177.95","4,177.95","4,177.95","4,177.95","","-0.76%"
"04-03-2008","4,209.94","4,209.94","4,209.94","4,209.94","","-2.61%"
"03-03-2008","4,322.85","4,322.85","4,322.85","4,322.85","","-4.75%"
"29-02-2008","4,538.21","4,538.21","4,538.21","4,538.21","","0.16%"
"28-02-2008","4,530.75","4,530.75","4,530.75","4,530.75","","-0.16%"
"27-02-2008","4,537.90","4,537.90","4,537.90","4,537.90","","0.02%"
"26-02-2008","4,536.83","4,536.83","4,536.83","4,536.83","","1.52%"
"25-02-2008","4,468.98","4,468.98","4,468.98","4,468.98","","0.33%"
"22-02-2008","4,454.19","4,454.19","4,454.19","4,454.19","","-0.75%"
"21-02-2008","4,487.83","4,487.83","4,487.83","4,487.83","","1.22%"
"20-02-2008","4,433.52","4,433.52","4,433.52","4,433.52","","-0.83%"
"19-02-2008","4,470.74","4,470.74","4,470.74","4,470.74","","0.95%"
"18-02-2008","4,428.86","4,428.86","4,428.86","4,428.86","","0.88%"
"15-02-2008","4,390.10","4,390.10","4,390.10","4,390.10","","1.57%"
"14-02-2008","4,322.37","4,322.37","4,322.37","4,322.37","","5.00%"
"13-02-2008","4,116.50","4,116.50","4,116.50","4,116.50","","-0.30%"
"12-02-2008","4,128.74","4,128.74","4,128.74","4,128.74","","-2.85%"
"11-02-2008","4,249.92","4,249.92","4,249.92","4,249.92","","-4.92%"
"08-02-2008","4,469.89","4,469.89","4,469.89","4,469.89","","-2.10%"
"07-02-2008","4,565.62","4,565.62","4,565.62","4,565.62","","-1.89%"
"06-02-2008","4,653.55","4,653.55","4,653.55","4,653.55","","-0.80%"
"05-02-2008","4,691.24","4,691.24","4,691.24","4,691.24","","0.81%"
"04-02-2008","4,653.63","4,653.63","4,653.63","4,653.63","","2.16%"
"01-02-2008","4,555.24","4,555.24","4,555.24","4,555.24","","0.26%"
"31-01-2008","4,543.29","4,543.29","4,543.29","4,543.29","","-0.37%"
"30-01-2008","4,560.29","4,560.29","4,560.29","4,560.29","","-2.08%"
"29-01-2008","4,656.95","4,656.95","4,656.95","4,656.95","","0.56%"
"28-01-2008","4,631.19","4,631.19","4,631.19","4,631.19","","-0.27%"
"25-01-2008","4,643.92","4,643.92","4,643.92","4,643.92","","5.95%"
"24-01-2008","4,383.10","4,383.10","4,383.10","4,383.10","","-3.49%"
"23-01-2008","4,541.79","4,541.79","4,541.79","4,541.79","","7.89%"
"22-01-2008","4,209.82","4,209.82","4,209.82","4,209.82","","-8.90%"
"21-01-2008","4,621.17","4,621.17","4,621.17","4,621.17","","-12.09%"
"18-01-2008","5,256.52","5,256.52","5,256.52","5,256.52","","-4.84%"
"17-01-2008","5,523.91","5,523.91","5,523.91","5,523.91","","1.34%"
"16-01-2008","5,451.00","5,451.00","5,451.00","5,451.00","","-2.03%"
"15-01-2008","5,563.75","5,563.75","5,563.75","5,563.75","","-1.42%"
"14-01-2008","5,643.71","5,643.71","5,643.71","5,643.71","","1.44%"
"11-01-2008","5,563.45","5,563.45","5,563.45","5,563.45","","-0.63%"
"10-01-2008","5,598.64","5,598.64","5,598.64","5,598.64","","-3.59%"
"09-01-2008","5,806.86","5,806.86","5,806.86","5,806.86","","-1.04%"
"08-01-2008","5,867.89","5,867.89","5,867.89","5,867.89","","-2.98%"
"07-01-2008","6,048.06","6,048.06","6,048.06","6,048.06","","0.33%"
"04-01-2008","6,028.32","6,028.32","6,028.32","6,028.32","","0.57%"
"03-01-2008","5,994.07","5,994.07","5,994.07","5,994.07","","-0.04%"
"02-01-2008","5,996.18","5,996.18","5,996.18","5,996.18","","1.29%"
"01-01-2008","5,919.62","5,919.62","5,919.62","5,919.62","","2.05%"
"31-12-2007","5,800.74","5,800.74","5,800.74","5,800.74","","2.48%"
"28-12-2007","5,660.44","5,660.44","5,660.44","5,660.44","","1.83%"
"27-12-2007","5,558.87","5,558.87","5,558.87","5,558.87","","0.65%"
"26-12-2007","5,522.97","5,522.97","5,522.97","5,522.97","","2.06%"
"24-12-2007","5,411.56","5,411.56","5,411.56","5,411.56","","2.03%"
"20-12-2007","5,304.09","5,304.09","5,304.09","5,304.09","","-0.09%"
"19-12-2007","5,309.04","5,309.04","5,309.04","5,309.04","","-0.33%"
"18-12-2007","5,326.86","5,326.86","5,326.86","5,326.86","","0.27%"
"17-12-2007","5,312.74","5,312.74","5,312.74","5,312.74","","-3.34%"
"14-12-2007","5,496.10","5,496.10","5,496.10","5,496.10","","1.26%"
"13-12-2007","5,427.60","5,427.60","5,427.60","5,427.60","","0.37%"
"12-12-2007","5,407.56","5,407.56","5,407.56","5,407.56","","1.68%"
"11-12-2007","5,317.99","5,317.99","5,317.99","5,317.99","","0.73%"
"10-12-2007","5,279.38","5,279.38","5,279.38","5,279.38","","0.80%"
"07-12-2007","5,237.56","5,237.56","5,237.56","5,237.56","","0.14%"
"06-12-2007","5,230.05","5,230.05","5,230.05","5,230.05","","0.13%"
"05-12-2007","5,223.39","5,223.39","5,223.39","5,223.39","","1.61%"
"04-12-2007","5,140.75","5,140.75","5,140.75","5,140.75","","2.01%"
"03-12-2007","5,039.38","5,039.38","5,039.38","5,039.38","","2.18%"
"30-11-2007","4,931.71","4,931.71","4,931.71","4,931.71","","2.02%"
"29-11-2007","4,834.12","4,834.12","4,834.12","4,834.12","","-0.79%"
"28-11-2007","4,872.85","4,872.85","4,872.85","4,872.85","","0.46%"
"27-11-2007","4,850.66","4,850.66","4,850.66","4,850.66","","-0.40%"
"26-11-2007","4,870.25","4,870.25","4,870.25","4,870.25","","2.52%"
"23-11-2007","4,750.44","4,750.44","4,750.44","4,750.44","","1.52%"
"22-11-2007","4,679.43","4,679.43","4,679.43","4,679.43","","-1.91%"
"21-11-2007","4,770.76","4,770.76","4,770.76","4,770.76","","-4.04%"
"20-11-2007","4,971.85","4,971.85","4,971.85","4,971.85","","-0.34%"
"19-11-2007","4,989.04","4,989.04","4,989.04","4,989.04","","2.99%"
"16-11-2007","4,844.34","4,844.34","4,844.34","4,844.34","","1.19%"
"15-11-2007","4,787.41","4,787.41","4,787.41","4,787.41","","1.00%"
"14-11-2007","4,740.24","4,740.24","4,740.24","4,740.24","","1.87%"
"13-11-2007","4,653.33","4,653.33","4,653.33","4,653.33","","1.18%"
"12-11-2007","4,599.22","4,599.22","4,599.22","4,599.22","","0.03%"
"09-11-2007","4,597.75","4,597.75","4,597.75","4,597.75","","1.35%"
"08-11-2007","4,536.34","4,536.34","4,536.34","4,536.34","","-0.34%"
"07-11-2007","4,551.85","4,551.85","4,551.85","4,551.85","","-0.97%"
"06-11-2007","4,596.48","4,596.48","4,596.48","4,596.48","","-0.25%"
"05-11-2007","4,607.80","4,607.80","4,607.80","4,607.80","","0.40%"
"02-11-2007","4,589.52","4,589.52","4,589.52","4,589.52","","0.91%"
"01-11-2007","4,548.33","4,548.33","4,548.33","4,548.33","","-1.31%"
"31-10-2007","4,608.56","4,608.56","4,608.56","4,608.56","","1.64%"
